id,heroName,heroLocation,heroSinceDate,heroImageURL,featureFlag,superpower,category,heroCountry,heroRegion,heroSince,status,heroSuperpower
community-heroes#jungyoul-yu,Jungyoul Yu,"Seoul, Korea",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/jungyoul-yu.69af9c8015142a5ce8cb13118ec68aa431a934e9.png,,Meetup Organizer,AWS Machine Learning Hero,South Korea,Asia Pacific,2020,Current Heros,"Meetup Organizer, Conference Speaker"
community-heroes#jungyoul-yu,Jungyoul Yu,"Seoul, Korea",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/jungyoul-yu.69af9c8015142a5ce8cb13118ec68aa431a934e9.png,,Conference Speaker,AWS Machine Learning Hero,South Korea,Asia Pacific,2020,Current Heros,"Meetup Organizer, Conference Speaker"
community-heroes#juyoung-song,Juyoung Song,"Seoul, Korea",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/juyoung-song-circular-headshot.55ba241fdd1066d24391a1cac29e95644fca94ba.png,,Conference Speaker,AWS Container Hero,South Korea,Asia Pacific,2019,Current Heros,"Conference Speaker, Technical Author, Trainer / Educator"
community-heroes#juyoung-song,Juyoung Song,"Seoul, Korea",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/juyoung-song-circular-headshot.55ba241fdd1066d24391a1cac29e95644fca94ba.png,,Technical Author,AWS Container Hero,South Korea,Asia Pacific,2019,Current Heros,"Conference Speaker, Technical Author, Trainer / Educator"
community-heroes#juyoung-song,Juyoung Song,"Seoul, Korea",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/juyoung-song-circular-headshot.55ba241fdd1066d24391a1cac29e95644fca94ba.png,,Trainer / Educator,AWS Container Hero,South Korea,Asia Pacific,2019,Current Heros,"Conference Speaker, Technical Author, Trainer / Educator"
community-heroes#karolina-boboli,Karolina Boboli,"Warsaw, Poland",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/karolina-boboli.cad41a959540918398e923cc018b41560468a7ee.png,,Trainer / Educator,AWS Community Hero,Poland,"Europe, Middle East, & Africa",2022,Current Heros,"Trainer / Educator, Meetup Organizer, Technical Author, Blogger"
community-heroes#karolina-boboli,Karolina Boboli,"Warsaw, Poland",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/karolina-boboli.cad41a959540918398e923cc018b41560468a7ee.png,,Meetup Organizer,AWS Community Hero,Poland,"Europe, Middle East, & Africa",2022,Current Heros,"Trainer / Educator, Meetup Organizer, Technical Author, Blogger"
community-heroes#karolina-boboli,Karolina Boboli,"Warsaw, Poland",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/karolina-boboli.cad41a959540918398e923cc018b41560468a7ee.png,,Technical Author,AWS Community Hero,Poland,"Europe, Middle East, & Africa",2022,Current Heros,"Trainer / Educator, Meetup Organizer, Technical Author, Blogger"
community-heroes#karolina-boboli,Karolina Boboli,"Warsaw, Poland",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/karolina-boboli.cad41a959540918398e923cc018b41560468a7ee.png,,Blogger,AWS Community Hero,Poland,"Europe, Middle East, & Africa",2022,Current Heros,"Trainer / Educator, Meetup Organizer, Technical Author, Blogger"
community-heroes#kaushik-mohanraj,Kaushik Mohanraj,"Kuala Lumpur, Malaysia",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/Kaushik-Mohanraj-2022.7be55a3ab5ac77650a1a2940e84e756a7159b565.png,,Conference Speaker,AWS Community Hero,Malaysia,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#kaushik-mohanraj,Kaushik Mohanraj,"Kuala Lumpur, Malaysia",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/Kaushik-Mohanraj-2022.7be55a3ab5ac77650a1a2940e84e756a7159b565.png,,Meetup Organizer,AWS Community Hero,Malaysia,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#kazuki-miura,Kazuki Miura,"Hokkaido, Japan",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/hero-sept-2023/Kazuki%20Miura_100.5c3d8bbdbf3c5bdcf6a3574578a3164d6886fe34.png,,Trainer / Educator,AWS Community Hero,Japan,Asia Pacific,2023,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Open Source Contributor"
community-heroes#kazuki-miura,Kazuki Miura,"Hokkaido, Japan",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/hero-sept-2023/Kazuki%20Miura_100.5c3d8bbdbf3c5bdcf6a3574578a3164d6886fe34.png,,Conference Speaker,AWS Community Hero,Japan,Asia Pacific,2023,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Open Source Contributor"
community-heroes#kazuki-miura,Kazuki Miura,"Hokkaido, Japan",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/hero-sept-2023/Kazuki%20Miura_100.5c3d8bbdbf3c5bdcf6a3574578a3164d6886fe34.png,,Meetup Organizer,AWS Community Hero,Japan,Asia Pacific,2023,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Open Source Contributor"
community-heroes#kazuki-miura,Kazuki Miura,"Hokkaido, Japan",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/hero-sept-2023/Kazuki%20Miura_100.5c3d8bbdbf3c5bdcf6a3574578a3164d6886fe34.png,,Technical Author,AWS Community Hero,Japan,Asia Pacific,2023,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Open Source Contributor"
community-heroes#kazuki-miura,Kazuki Miura,"Hokkaido, Japan",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/hero-sept-2023/Kazuki%20Miura_100.5c3d8bbdbf3c5bdcf6a3574578a3164d6886fe34.png,,Open Source Contributor,AWS Community Hero,Japan,Asia Pacific,2023,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Open Source Contributor"
community-heroes#keisuke-usuda,Keisuke Usuda,"  Chiba, Japan",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/secuirty/usuda_jawsdays2019_100.8da5a677c1554601f9beccabd4bc819c80b08c93.png,,Conference Speaker,AWS Security Hero,Japan,Asia Pacific,2023,Current Heros,"Conference Speaker, Open Source Contributor"
community-heroes#keisuke-usuda,Keisuke Usuda,"  Chiba, Japan",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/secuirty/usuda_jawsdays2019_100.8da5a677c1554601f9beccabd4bc819c80b08c93.png,,Open Source Contributor,AWS Security Hero,Japan,Asia Pacific,2023,Current Heros,"Conference Speaker, Open Source Contributor"
community-heroes#keith-yau,Keith Yau,"Shanghai, China",Hero since 2015,https://d1.awsstatic.com/Developer%20Marketing/developer-center/keithy-headshotcircle-100px.920202ddce6820179b814579bf41714227c4c97f.png,,Meetup Organizer,AWS Community Hero,China,Asia Pacific,2015,Current Heros,"Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#keith-yau,Keith Yau,"Shanghai, China",Hero since 2015,https://d1.awsstatic.com/Developer%20Marketing/developer-center/keithy-headshotcircle-100px.920202ddce6820179b814579bf41714227c4c97f.png,,Open Source Contributor,AWS Community Hero,China,Asia Pacific,2015,Current Heros,"Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#keith-yau,Keith Yau,"Shanghai, China",Hero since 2015,https://d1.awsstatic.com/Developer%20Marketing/developer-center/keithy-headshotcircle-100px.920202ddce6820179b814579bf41714227c4c97f.png,,Blogger,AWS Community Hero,China,Asia Pacific,2015,Current Heros,"Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#ken-collins,Ken Collins,"Norfolk, USA",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/ken%20collins-100.0179b7e37b1aa20bfc96f9b82664ca618f022933.png,,Open Source Contributor,AWS Serverless Hero,United States,North America,2020,Current Heros,"Open Source Contributor, Conference Speaker, Blogger"
community-heroes#ken-collins,Ken Collins,"Norfolk, USA",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/ken%20collins-100.0179b7e37b1aa20bfc96f9b82664ca618f022933.png,,Conference Speaker,AWS Serverless Hero,United States,North America,2020,Current Heros,"Open Source Contributor, Conference Speaker, Blogger"
community-heroes#ken-collins,Ken Collins,"Norfolk, USA",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/ken%20collins-100.0179b7e37b1aa20bfc96f9b82664ca618f022933.png,,Blogger,AWS Serverless Hero,United States,North America,2020,Current Heros,"Open Source Contributor, Conference Speaker, Blogger"
community-heroes#kenjiro-marumoto,Kenjiro Marumoto,"Hiroshima, Japan",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kenjiro-marumoto.403fd853e467165de9393734fe62535d609fdf0b.png,,Conference Speaker,AWS Data Hero,Japan,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#kenjiro-marumoto,Kenjiro Marumoto,"Hiroshima, Japan",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kenjiro-marumoto.403fd853e467165de9393734fe62535d609fdf0b.png,,Meetup Organizer,AWS Data Hero,Japan,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#kenneth-attard,Kenneth Attard,"Valletta, Malta",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Kenneth%20Attard-100.f9aca609283778ada7eec13a75b1a87d8f0859b9.png,,Meetup Organizer,AWS Community Hero,Malta,"Europe, Middle East, & Africa",2024,Current Heros,"Meetup Organizer, Blogger, Conference Speaker"
community-heroes#kenneth-attard,Kenneth Attard,"Valletta, Malta",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Kenneth%20Attard-100.f9aca609283778ada7eec13a75b1a87d8f0859b9.png,,Blogger,AWS Community Hero,Malta,"Europe, Middle East, & Africa",2024,Current Heros,"Meetup Organizer, Blogger, Conference Speaker"
community-heroes#kenneth-attard,Kenneth Attard,"Valletta, Malta",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Kenneth%20Attard-100.f9aca609283778ada7eec13a75b1a87d8f0859b9.png,,Conference Speaker,AWS Community Hero,Malta,"Europe, Middle East, & Africa",2024,Current Heros,"Meetup Organizer, Blogger, Conference Speaker"
community-heroes#kenta-goto,Kenta Goto,"Tokyo, Japan",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/kenta_goto-100.57ce0ab885396afe4c176a042cc2b1fb01766022.png,,Conference Speaker,AWS DevTools Hero,Japan,Asia Pacific,2024,Current Heros,"Conference Speaker, Open Source Contributor"
community-heroes#kenta-goto,Kenta Goto,"Tokyo, Japan",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/kenta_goto-100.57ce0ab885396afe4c176a042cc2b1fb01766022.png,,Open Source Contributor,AWS DevTools Hero,Japan,Asia Pacific,2024,Current Heros,"Conference Speaker, Open Source Contributor"
community-heroes#kesha-williams,Kesha Williams,"Atlanta, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/keshaw-headshotcircle-100px.1ab50838e324979b315f20d3de7872d184ee3304.png,,Trainer / Educator,AWS Machine Learning Hero,United States,North America,2019,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author"
community-heroes#kesha-williams,Kesha Williams,"Atlanta, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/keshaw-headshotcircle-100px.1ab50838e324979b315f20d3de7872d184ee3304.png,,Conference Speaker,AWS Machine Learning Hero,United States,North America,2019,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author"
community-heroes#kesha-williams,Kesha Williams,"Atlanta, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/keshaw-headshotcircle-100px.1ab50838e324979b315f20d3de7872d184ee3304.png,,Blogger,AWS Machine Learning Hero,United States,North America,2019,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author"
community-heroes#kesha-williams,Kesha Williams,"Atlanta, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/keshaw-headshotcircle-100px.1ab50838e324979b315f20d3de7872d184ee3304.png,,Technical Author,AWS Machine Learning Hero,United States,North America,2019,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author"
community-heroes#kittaya-niennattrakul,Kittaya Niennattrakul,"Bangkok, Thailand",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kittaya-niennatrakul.179c05cbf1f68fea49969500c172fb90142abbd6.png,,Meetup Organizer,AWS Community Hero,Thailand,Asia Pacific,2020,Current Heros,"Meetup Organizer, Blogger"
community-heroes#kittaya-niennattrakul,Kittaya Niennattrakul,"Bangkok, Thailand",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kittaya-niennatrakul.179c05cbf1f68fea49969500c172fb90142abbd6.png,,Blogger,AWS Community Hero,Thailand,Asia Pacific,2020,Current Heros,"Meetup Organizer, Blogger"
community-heroes#kohei-matsushita,Kohei Matsushita,"Tokyo, Japan",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kohei-matsushita.eb5bce735318b2b24fcf2d152eb5e5d4b746d741.png,,Trainer / Educator,AWS Community Hero,Japan,Asia Pacific,2020,Current Heros,"Trainer / Educator, Conference Speaker, Open Source Contributor, Blogger"
community-heroes#kohei-matsushita,Kohei Matsushita,"Tokyo, Japan",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kohei-matsushita.eb5bce735318b2b24fcf2d152eb5e5d4b746d741.png,,Conference Speaker,AWS Community Hero,Japan,Asia Pacific,2020,Current Heros,"Trainer / Educator, Conference Speaker, Open Source Contributor, Blogger"
community-heroes#kohei-matsushita,Kohei Matsushita,"Tokyo, Japan",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kohei-matsushita.eb5bce735318b2b24fcf2d152eb5e5d4b746d741.png,,Open Source Contributor,AWS Community Hero,Japan,Asia Pacific,2020,Current Heros,"Trainer / Educator, Conference Speaker, Open Source Contributor, Blogger"
community-heroes#kohei-matsushita,Kohei Matsushita,"Tokyo, Japan",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kohei-matsushita.eb5bce735318b2b24fcf2d152eb5e5d4b746d741.png,,Blogger,AWS Community Hero,Japan,Asia Pacific,2020,Current Heros,"Trainer / Educator, Conference Speaker, Open Source Contributor, Blogger"
community-heroes#konstantinos-siaterlis,Konstantinos Siaterlis,"Athens, Greece",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/konstantinos-siaterlis.b9f6343cd772d7cede1371607c24f2601616fbc2.png,,Meetup Organizer,AWS Data Hero,Greece,"Europe, Middle East, & Africa",2020,Current Heros,"Meetup Organizer, Blogger"
community-heroes#konstantinos-siaterlis,Konstantinos Siaterlis,"Athens, Greece",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/konstantinos-siaterlis.b9f6343cd772d7cede1371607c24f2601616fbc2.png,,Blogger,AWS Data Hero,Greece,"Europe, Middle East, & Africa",2020,Current Heros,"Meetup Organizer, Blogger"
community-heroes#kristi-perreault,Kristi Perreault,"Boulder, USA",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kristi-perreault.d18972dfe3ccd5114a44f493209267d3f8e80d90.png,,Meetup Organizer,AWS Serverless Hero,United States,North America,2022,Current Heros,"Meetup Organizer, Blogger, Conference Speaker, Trainer / Educator"
community-heroes#kristi-perreault,Kristi Perreault,"Boulder, USA",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kristi-perreault.d18972dfe3ccd5114a44f493209267d3f8e80d90.png,,Blogger,AWS Serverless Hero,United States,North America,2022,Current Heros,"Meetup Organizer, Blogger, Conference Speaker, Trainer / Educator"
community-heroes#kristi-perreault,Kristi Perreault,"Boulder, USA",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kristi-perreault.d18972dfe3ccd5114a44f493209267d3f8e80d90.png,,Conference Speaker,AWS Serverless Hero,United States,North America,2022,Current Heros,"Meetup Organizer, Blogger, Conference Speaker, Trainer / Educator"
community-heroes#kristi-perreault,Kristi Perreault,"Boulder, USA",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kristi-perreault.d18972dfe3ccd5114a44f493209267d3f8e80d90.png,,Trainer / Educator,AWS Serverless Hero,United States,North America,2022,Current Heros,"Meetup Organizer, Blogger, Conference Speaker, Trainer / Educator"
community-heroes#kurt-lee,Kurt Lee,"Seoul, Korea",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/kurti-headshotcircle-100px.df03d2bb996c5555979dbfdc429691f60aaf8807.png,,Conference Speaker,AWS Serverless Hero,South Korea,Asia Pacific,2019,Current Heros,"Conference Speaker, Open Source Contributor, Technical Author"
community-heroes#kurt-lee,Kurt Lee,"Seoul, Korea",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/kurti-headshotcircle-100px.df03d2bb996c5555979dbfdc429691f60aaf8807.png,,Open Source Contributor,AWS Serverless Hero,South Korea,Asia Pacific,2019,Current Heros,"Conference Speaker, Open Source Contributor, Technical Author"
community-heroes#kurt-lee,Kurt Lee,"Seoul, Korea",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/kurti-headshotcircle-100px.df03d2bb996c5555979dbfdc429691f60aaf8807.png,,Technical Author,AWS Serverless Hero,South Korea,Asia Pacific,2019,Current Heros,"Conference Speaker, Open Source Contributor, Technical Author"
community-heroes#kyuhyun-byun,Kyuhyun Byun,"Seoul, Korea",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kyuhyun-byun.d0f9816b20af8d255886233c9654bb354568e38e.png,,Meetup Organizer,AWS Serverless Hero,South Korea,Asia Pacific,2020,Current Heros,"Meetup Organizer, Blogger, Open Source Contributor"
community-heroes#kyuhyun-byun,Kyuhyun Byun,"Seoul, Korea",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kyuhyun-byun.d0f9816b20af8d255886233c9654bb354568e38e.png,,Blogger,AWS Serverless Hero,South Korea,Asia Pacific,2020,Current Heros,"Meetup Organizer, Blogger, Open Source Contributor"
community-heroes#kyuhyun-byun,Kyuhyun Byun,"Seoul, Korea",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/kyuhyun-byun.d0f9816b20af8d255886233c9654bb354568e38e.png,,Open Source Contributor,AWS Serverless Hero,South Korea,Asia Pacific,2020,Current Heros,"Meetup Organizer, Blogger, Open Source Contributor"
community-heroes#larry-ogrodnek,Larry Ogrodnek,"Seattle, USA",Hero from 2014 - 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/larryo-headshotcircle-100px.2d85966095d822e0bb5347e1d0279bc111ec5188.png,,Blogger,AWS Community Hero,United States,North America,2014,Former Heroes,"Blogger, Technical Author, Open Source Contributor"
community-heroes#larry-ogrodnek,Larry Ogrodnek,"Seattle, USA",Hero from 2014 - 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/larryo-headshotcircle-100px.2d85966095d822e0bb5347e1d0279bc111ec5188.png,,Technical Author,AWS Community Hero,United States,North America,2014,Former Heroes,"Blogger, Technical Author, Open Source Contributor"
community-heroes#larry-ogrodnek,Larry Ogrodnek,"Seattle, USA",Hero from 2014 - 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/larryo-headshotcircle-100px.2d85966095d822e0bb5347e1d0279bc111ec5188.png,,Open Source Contributor,AWS Community Hero,United States,North America,2014,Former Heroes,"Blogger, Technical Author, Open Source Contributor"
community-heroes#lee-gilmore,Lee Gilmore,"Newcastle, United Kingdom",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/lee-gilmore-100.18f76149a294b371a9d59b089ac82e4eb84a27fb.png,,Open Source Contributor,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2024,Current Heros,"Open Source Contributor, Blogger, Conference Speaker"
community-heroes#lee-gilmore,Lee Gilmore,"Newcastle, United Kingdom",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/lee-gilmore-100.18f76149a294b371a9d59b089ac82e4eb84a27fb.png,,Blogger,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2024,Current Heros,"Open Source Contributor, Blogger, Conference Speaker"
community-heroes#lee-gilmore,Lee Gilmore,"Newcastle, United Kingdom",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/lee-gilmore-100.18f76149a294b371a9d59b089ac82e4eb84a27fb.png,,Conference Speaker,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2024,Current Heros,"Open Source Contributor, Blogger, Conference Speaker"
community-heroes#linda-mohamed,Linda Mohamed,"Vienna, Austria",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/gameday/championship/Linda%20Mohamed_100.6706f1fa44bf8406ace0027bc8d26db1f538819a.png,,Meetup Organizer,AWS Community Hero,Austria,"Europe, Middle East, & Africa",2023,Current Heros,"Meetup Organizer, Conference Speaker, Blogger"
community-heroes#linda-mohamed,Linda Mohamed,"Vienna, Austria",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/gameday/championship/Linda%20Mohamed_100.6706f1fa44bf8406ace0027bc8d26db1f538819a.png,,Conference Speaker,AWS Community Hero,Austria,"Europe, Middle East, & Africa",2023,Current Heros,"Meetup Organizer, Conference Speaker, Blogger"
community-heroes#linda-mohamed,Linda Mohamed,"Vienna, Austria",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/gameday/championship/Linda%20Mohamed_100.6706f1fa44bf8406ace0027bc8d26db1f538819a.png,,Blogger,AWS Community Hero,Austria,"Europe, Middle East, & Africa",2023,Current Heros,"Meetup Organizer, Conference Speaker, Blogger"
community-heroes#linghui-gong,Linghui Gong,"Shanghai, China",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/linghui-gong.9e7915432dcef6e1eec1e546ec722d1cb24f2a68.png,,Conference Speaker,AWS Community Hero,China,Asia Pacific,2020,Current Heros,"Conference Speaker, Open Source Contributor"
community-heroes#linghui-gong,Linghui Gong,"Shanghai, China",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/linghui-gong.9e7915432dcef6e1eec1e546ec722d1cb24f2a68.png,,Open Source Contributor,AWS Community Hero,China,Asia Pacific,2020,Current Heros,"Conference Speaker, Open Source Contributor"
community-heroes#liz-fong-jones,Liz Fong-Jones,"Vancouver, Canada / Sydney, Australia",Hero since 2022,https://d1.awsstatic.com/user-groups/Liz-Fong-Jones-modified.a40e24b6b2f67a5f347da5a964ed89b7eb70f6e5.jpg,,Conference Speaker,AWS Community Hero,Australia,Asia Pacific,2022,Current Heros,"Conference Speaker, Blogger, Technical Author, Open Source Contributor"
community-heroes#liz-fong-jones,Liz Fong-Jones,"Vancouver, Canada / Sydney, Australia",Hero since 2022,https://d1.awsstatic.com/user-groups/Liz-Fong-Jones-modified.a40e24b6b2f67a5f347da5a964ed89b7eb70f6e5.jpg,,Blogger,AWS Community Hero,Australia,Asia Pacific,2022,Current Heros,"Conference Speaker, Blogger, Technical Author, Open Source Contributor"
community-heroes#liz-fong-jones,Liz Fong-Jones,"Vancouver, Canada / Sydney, Australia",Hero since 2022,https://d1.awsstatic.com/user-groups/Liz-Fong-Jones-modified.a40e24b6b2f67a5f347da5a964ed89b7eb70f6e5.jpg,,Technical Author,AWS Community Hero,Australia,Asia Pacific,2022,Current Heros,"Conference Speaker, Blogger, Technical Author, Open Source Contributor"
community-heroes#liz-fong-jones,Liz Fong-Jones,"Vancouver, Canada / Sydney, Australia",Hero since 2022,https://d1.awsstatic.com/user-groups/Liz-Fong-Jones-modified.a40e24b6b2f67a5f347da5a964ed89b7eb70f6e5.jpg,,Open Source Contributor,AWS Community Hero,Australia,Asia Pacific,2022,Current Heros,"Conference Speaker, Blogger, Technical Author, Open Source Contributor"
community-heroes#liz-rice,Liz Rice,"Enfield, United Kingdom",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/lizrice-headshotcircle-100px.f51f92ee4a7526fd6c4a213074f5fd7a9bc89ef6.png,,Conference Speaker,AWS Container Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#liz-rice,Liz Rice,"Enfield, United Kingdom",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/lizrice-headshotcircle-100px.f51f92ee4a7526fd6c4a213074f5fd7a9bc89ef6.png,,Blogger,AWS Container Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#liz-rice,Liz Rice,"Enfield, United Kingdom",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/lizrice-headshotcircle-100px.f51f92ee4a7526fd6c4a213074f5fd7a9bc89ef6.png,,Technical Author,AWS Container Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#luc-van-donkersgoed,Luc van Donkersgoed,"Utrecht, Netherlands",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/luc-van-donkersgoed.346695fb4f0a96c0c622b4e1ac27136cedbf5750.png,,Conference Speaker,AWS Serverless Hero,Netherlands,"Europe, Middle East, & Africa",2021,Current Heros,"Conference Speaker, Open Source Contributor, Technical Author, Blogger"
community-heroes#luc-van-donkersgoed,Luc van Donkersgoed,"Utrecht, Netherlands",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/luc-van-donkersgoed.346695fb4f0a96c0c622b4e1ac27136cedbf5750.png,,Open Source Contributor,AWS Serverless Hero,Netherlands,"Europe, Middle East, & Africa",2021,Current Heros,"Conference Speaker, Open Source Contributor, Technical Author, Blogger"
community-heroes#luc-van-donkersgoed,Luc van Donkersgoed,"Utrecht, Netherlands",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/luc-van-donkersgoed.346695fb4f0a96c0c622b4e1ac27136cedbf5750.png,,Technical Author,AWS Serverless Hero,Netherlands,"Europe, Middle East, & Africa",2021,Current Heros,"Conference Speaker, Open Source Contributor, Technical Author, Blogger"
community-heroes#luc-van-donkersgoed,Luc van Donkersgoed,"Utrecht, Netherlands",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/luc-van-donkersgoed.346695fb4f0a96c0c622b4e1ac27136cedbf5750.png,,Blogger,AWS Serverless Hero,Netherlands,"Europe, Middle East, & Africa",2021,Current Heros,"Conference Speaker, Open Source Contributor, Technical Author, Blogger"
community-heroes#luca-bianchi,Luca Bianchi,"Milan, Italy",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/luca-bianchi.61018a1edb2c52723102f5d20de0937bee0af658.png,,Conference Speaker,AWS Serverless Hero,Italy,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Open Source Contributor, Blogger"
community-heroes#luca-bianchi,Luca Bianchi,"Milan, Italy",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/luca-bianchi.61018a1edb2c52723102f5d20de0937bee0af658.png,,Open Source Contributor,AWS Serverless Hero,Italy,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Open Source Contributor, Blogger"
