ID,Country,Category,Year,Region
993e0ebabaa1b704e7f0,Netherlands,Security,2021,"Europe, Middle East, & Africa"
9b25f14746a50fbec03e,Australia,Data,2021,Asia Pacific
8e614f678f2bd08d7aa1,United States,Network Content & Delivery,2024,North America
ce0bee78e6bc978944fd,India,Serverless,2023,Asia Pacific
b881c586a05b7bb9f525,United Kingdom,Serverless,2023,"Europe, Middle East, & Africa"
c535c942de7131417460,Cameroon,Serverless,2024,"Europe, Middle East, & Africa"
7e30d67e2f532eaebac2,New Zealand,Containers,2023,Asia Pacific
178d006779e30b9b7a27,India,Data,2022,Asia Pacific
2af6d63e6494d228c664,India,Machine Learning,2023,Asia Pacific
51dfa35f22323b549fed,Pakistan,Machine Learning,2022,Asia Pacific
cbbf947fe2a998e9cdc4,Egypt,Machine Learning,2021,"Europe, Middle East, & Africa"
c323cc13646068adcf87,Japan,Security,2023,Asia Pacific
c21383354a493b44b4f7,Egypt,Containers,2021,"Europe, Middle East, & Africa"
c1bd5804411ba6b97a10,Egypt,Networking & Content Delivery,2021,"Europe, Middle East, & Africa"
d8b14e78dad7d00ccaa6,Iraq,Data,2022,"Europe, Middle East, & Africa"
efd63a4f64de9e0dcb2e,Egypt,Machine Learning,2021,"Europe, Middle East, & Africa"
d70ce5dc93d9a802e808,Uruguay,Front-End Web & Mobile,2021,Latin America
d5213641b75db05f74b2,Myanmar,Containers,2023,Asia Pacific
8e61fbc176262ad449ae,Germany,Network Content & Delivery,2023,"Europe, Middle East, & Africa"
645322bb3e967cd018f4,Indonesia,Network Content & Delivery,2022,Asia Pacific
230bfbd91d55a7a987ea,China,Machine Learning,2024,Asia Pacific
ad33145151973fdf5d25,United States,Dev Tools,2021,North America
552fe81a8850a11016af,Sri Lanka,Dev Tools,2022,Asia Pacific
c25c415b8a8d2b03e639,Japan,Data,2023,Asia Pacific
228c495ef71bfa332d0c,Japan,Serverless,2023,Asia Pacific
e09d3a0bbc71574fd2d1,Japan,Dev Tools,2023,Asia Pacific
3d25922dab6f03970521,Kenya,Front-End Web & Mobile,2022,"Europe, Middle East, & Africa"
976ae06224f411e7e966,Japan,Security,2024,Asia Pacific
c666ba02f66df38df788,Japan,Security,2024,Asia Pacific
1b7f1f0f7551d8ab0d33,Japan,Serverless,2022,Asia Pacific
df773a76e7a36afc8ef9,Japan,Serverless,2022,Asia Pacific
ddce905fdefef933d332,India,Cloud Operations,2021,Asia Pacific
cc0ac221c50209e17a9a,India,Containers,2023,Asia Pacific
a9bc840777f770f2950e,Myanmar,Cloud Operations,2024,Asia Pacific
82ce2e6889d152fcc11d,Canada,Data,2023,North America
7d9b63bed7823b0a8de5,Panama,Front-End Web & Mobile,2020,North America
2f2082ce264be2169908,United Arab Emirates,Networking & Content Delivery,2021,Asia Pacific
6d33b44a39e3245f02c0,Canada,Data,2022,North America
041214c63ed47e38306e,Poland,Containers,2023,"Europe, Middle East, & Africa"
c8406e878585c09a99aa,Brazil,Network Content & Delivery,2022,Latin America
7de761872c69c8063927,Taiwan,Security,2024,Asia Pacific
91658fc46777950fb6ee,Mexico,Security,2021,North America
565cf4842e4d190720f6,Taiwan,Network Content & Delivery,2022,Asia Pacific
8d31e4131d9f2d78d783,Canada,Serverless,2022,North America
2de5acd92c7fad60fd0f,Sri Lanka,Dev Tools,2021,Asia Pacific
7dbb9a403c8efbd1d3f8,Lebanon,Security,2024,"Europe, Middle East, & Africa"
af29213cb6b18fd51b25,Pakistan,Data,2023,Asia Pacific
09d44d510568e957d674,Japan,Cloud Operations,2024,Asia Pacific
b5cba7434a0da76e20e8,Spain,Security,2023,"Europe, Middle East, & Africa"
326df12ac9d2b48d2088,Brazil,Front-End Web & Mobile,2020,Latin America
6b3ee3bd67ff38e460aa,Pakistan,Containers,2023,Asia Pacific
8c76734483a2cdfa87d2,Nigeria,Containers,2022,"Europe, Middle East, & Africa"
71e66f817e659e7eac35,Nigeria,Dev Tools,2023,"Europe, Middle East, & Africa"
db2a3555f97426547792,United Arab Emirates,Containers,2021,Asia Pacific
7d473453609da0bca45f,Finland,Serverless,2021,"Europe, Middle East, & Africa"
9c9a7a44a8087b27a019,Australia,Serverless,2024,Asia Pacific
11d65022b262988d8fd5,Israel,Security,2024,"Europe, Middle East, & Africa"
8ba7bcea6946a4b46f9a,Singapore,Serverless,2023,Asia Pacific
d80678ef8266527c7376,Nigeria,Security,2022,"Europe, Middle East, & Africa"
ec9c3d3c8480f248d9a4,Canada,Cloud Operations,2023,North America
24a54e5bf64d39475b6e,Sri Lanka,Cloud Operations,2023,Asia Pacific
559cd36fb7c0c8793fdd,Spain,Serverless,2022,"Europe, Middle East, & Africa"
4858418cb0075777e109,Philippines,Serverless,2023,Asia Pacific
47aa9bc3f1d37bf3f1a5,Switzerland,Serverless,2023,"Europe, Middle East, & Africa"
49bd57c64b0c5fb8488f,Taiwan,Cloud Operations,2024,Asia Pacific
69c8dde6f32081ccc6de,Israel,Machine Learning,2020,"Europe, Middle East, & Africa"
958959b66a01586307c0,Ghana,Security,2023,"Europe, Middle East, & Africa"
6cf13567f16af211b986,Nigeria,Cloud Operations,2023,"Europe, Middle East, & Africa"
a4e863c30ae3848ab315,Chad,Cloud Operations,2023,"Europe, Middle East, & Africa"
cd675063bc9249fb8ac2,Nigeria,Storage,2022,"Europe, Middle East, & Africa"
21e2ac8863084ce0edba,Nigeria,Containers,2022,"Europe, Middle East, & Africa"
eb84736c07ca0cc02591,United Kingdom,Machine Learning,2024,"Europe, Middle East, & Africa"
1dacaf89b51150eb93cd,Spain,Serverless,2022,"Europe, Middle East, & Africa"
7c85cc066627c2b7ac3a,Ireland,Cloud Operations,2023,"Europe, Middle East, & Africa"
6733c14b4344dff50fde,Peru,Containers,2023,Latin America
47deaa58d795a2ae4f7d,Netherlands,Containers,2023,"Europe, Middle East, & Africa"
16e3d001b9812dec049c,Philippines,Network Content & Delivery,2023,Asia Pacific
af42c08262588c9b6aa4,United States,Serverless,2021,North America
2592b3c2b13be2f0a777,Netherlands,Serverless,2022,"Europe, Middle East, & Africa"
814d38588bc84d36e002,Poland,Serverless,2022,"Europe, Middle East, & Africa"
181c2236f99aed7f2c72,Hong Kong,Machine Learning,2024,"Europe, Middle East, & Africa"
8c7454a2d2019fc7016c,Hong Kong,Machine Learning,2020,"Europe, Middle East, & Africa"
41fc1084ac88eec9a789,Kenya,Front-End Web & Mobile,2022,"Europe, Middle East, & Africa"
8498a71d8ba74f669358,Netherlands,Data,2022,"Europe, Middle East, & Africa"
7800fc608ddf4299ef5f,Australia,Data,2022,Asia Pacific
298c5f34e8bb319ac32b,Poland,Machine Learning,2024,"Europe, Middle East, & Africa"
49cf3108a9f5e7c4fc0f,Spain,Serverless,2024,"Europe, Middle East, & Africa"
e6f4c0c441de2feb49cf,Peru,Serverless,2023,Latin America
e82df2510a330be5f353,Philippines,Serverless,2021,Asia Pacific
af2dbea760e2c061a3bb,United States,Serverless,2021,North America
8ba3340aa40c90a964b8,Poland,Serverless,2023,"Europe, Middle East, & Africa"
812d68d0e068c30f4098,Denmark,Cloud Operations,2023,"Europe, Middle East, & Africa"
4605581e0281dda5c4ac,Poland,Containers,2023,"Europe, Middle East, & Africa"
aba1f7d0cea36bbc1190,United States,Containers,2024,North America
c2f6d577c8b52b33cdfd,Australia,Serverless,2023,Asia Pacific
f204cfb1faa8288c18a2,United States,Security,2020,North America
0014be36754fb24d264b,United States,Serverless,2022,North America
1ab06ec25e8dbde7ae29,Ireland,Front-End Web & Mobile,2020,"Europe, Middle East, & Africa"
9d0ee64656e45d5f60e3,Australia,Serverless,2024,Asia Pacific
0f5b8a5c6621f26b73ae,United Kingdom,Serverless,2021,"Europe, Middle East, & Africa"
7401acb03a2cb79c3398,Nigeria,Containers,2022,"Europe, Middle East, & Africa"
85ca499a7be79b35e770,Poland,Security,2024,"Europe, Middle East, & Africa"
a8e7173d8e28c6fdffc2,Germany,Containers,2022,"Europe, Middle East, & Africa"
87a7c022732ab0a9fd8f,Sri Lanka,Data,2020,Asia Pacific
c8680e48bfa6c788c967,Germany,Serverless,2022,"Europe, Middle East, & Africa"
79daedc1cdb18523da16,Italy,Machine Learning,2020,"Europe, Middle East, & Africa"
e7e6de1093163cb81ceb,India,Serverless,2023,Asia Pacific
bbb8c875c26db6d1e8d1,Poland,Security,2021,"Europe, Middle East, & Africa"
06b35fd6173f308cf853,Poland,Dev Tools,2023,"Europe, Middle East, & Africa"
11a067d901520bfb809c,Poland,Containers,2024,"Europe, Middle East, & Africa"
2f04e240e7b657d03ca8,Canada,Front-End Web & Mobile,2021,North America
7bde66605898b1a19cbb,United States,Graviton Arm,2020,North America
8624ff7053803e536674,United States,Serverless,2023,North America
9e4a32738d96fa152a6a,United States,Security,2023,North America
775acc1572ae74ce6bc0,United States,Dev Tools,2024,North America
48be74756377c4e6c7c1,Canada,Cloud Operations,2022,North America
29c7add7af00380d22b0,United States,Serverless,2020,North America
f5e6456900cd8222aeaa,Australia,Cloud Operations,2023,Asia Pacific
499f1eb8a30ba455a096,India,Containers,2020,Asia Pacific
24b037273ab8663720aa,Japan,Cloud Operations,2022,Asia Pacific
b09595425ca2fa8ae484,Spain,Serverless,2021,"Europe, Middle East, & Africa"
dfd185ccb22c90d87d83,Spain,Containers,2022,"Europe, Middle East, & Africa"
64bfc80bf1712dac0834,Germany,Front-End Web & Mobile,2021,"Europe, Middle East, & Africa"
d80c3d2e00f30f824889,India,Network Content & Delivery,2021,Asia Pacific
dbfa78b1f7e4744a6813,India,Data,2022,Asia Pacific
158afa07c7a2bed3c74a,India,Front-End Web & Mobile,2020,Asia Pacific
7882e6ac51851199ae92,France,Dev Tools,2020,"Europe, Middle East, & Africa"
707a5c8e660e5183d9f0,Puerto Rico,Serverless,2022,North America
172c12db53984153945d,Puerto Rico,Serverless,2022,North America
48e72d8a2db4dfb07c7a,France,Serverless,2022,"Europe, Middle East, & Africa"
ccd9a0863eb6603e5b1b,United States,Cloud Operations,2020,North America
fdf8336bcff9c0f3b4bb,Brazil,Containers,2022,Latin America
2efec32977fe81435db9,Philippines,Network Content & Delivery,2023,Asia Pacific
83b863d321abb527292e,United States,Dev Tools,2020,North America
cc8e3dd60b0681251889,Sweden,Containers,2024,"Europe, Middle East, & Africa"
0f0a0a294b3892c2dfa3,France,Machine Learning,2021,"Europe, Middle East, & Africa"
c8a18d9e18dde6e68e64,United States,Security,2023,North America
f195d17973cd14f3f473,United Kingdom,Front-End Web & Mobile,2021,"Europe, Middle East, & Africa"
c277b500578aea575ad7,Netherlands,Serverless,2022,"Europe, Middle East, & Africa"
aa7413d20be5145fdf01,United States,Dev Tools,2024,North America
a15fafdb1cf073bb91d5,United States,Cloud Operations,2023,North America
da580b89183eccc9f1e3,Brazil,Data,2023,Latin America
ed7e59ccac2f13177384,Peru,Security,2022,Latin America
cccbe4b40e51b71c90a8,Colombia,Serverless,2024,Latin America
41b37caee3ea46a97115,India,Serverless,2020,Asia Pacific
75d7cf62a252744f2be8,United States,Cloud Operations,2023,North America
82c1979533ab0e5a7f09,Indonesia,Serverless,2021,Asia Pacific
a1ebf89abd50c850b03a,China,Containers,2022,Asia Pacific
33a6d551139e5e9d29f3,United States,Storage,2021,North America
32e76819be5a0adf8805,India,Serverless,2023,Asia Pacific
e8cf8f705dfb3a0906b5,Philippines,Cloud Operations,2022,Asia Pacific
d2b259ee1da38ec11069,Mexico,Dev Tools,2022,North America
338dffe5624a3a0a6258,United States,Data,2020,North America
84161e5997722faaa25b,Chile,Network Content & Delivery,2023,Latin America
09c017e38b1a69ed288e,Netherlands,Machine Learning,2020,"Europe, Middle East, & Africa"
f5e1b45d94de70a1c5f3,Switzerland,Dev Tools,2022,"Europe, Middle East, & Africa"
3b02125dfb2072c4c5e0,United States,Serverless,2022,North America
72146990abd15985178e,United Kingdom,Serverless,2022,"Europe, Middle East, & Africa"
856c76ebb8d22792610c,Germany,Front-End Web & Mobile,2020,"Europe, Middle East, & Africa"
4b9a9f89948556e65071,Germany,Security,2021,"Europe, Middle East, & Africa"
f78d583f5c06113cc618,United States,Network Content & Delivery,2022,North America
cacd25f9e189b32bcde2,Colombia,Data,2020,Latin America
34e58949e135295889c7,United States,Data,2021,North America
76c0637f912f1aa89b22,United States,Data,2020,North America
f815442bb0ece51872bb,United States,Security,2022,North America
d7f92792b4a5584ac51e,United States,Machine Learning,2022,North America
7dce96767b0be6cdcb61,Germany,Dev Tools,2024,"Europe, Middle East, & Africa"
59569b0fa3f573d61305,New Zealand,Network Content & Delivery,2024,Asia Pacific
cd7abc0de37576adc72a,Scotland,Cloud Operations,2022,"Europe, Middle East, & Africa"
e02acc2ca46cf03f7ca6,China,Data,2023,Asia Pacific
aff62674765e8f22fe96,Philippines,Serverless,2021,Asia Pacific
d57bf4b56058450fa810,Philippines,Machine Learning,2021,Asia Pacific
5c9356eed6316c1da91c,United Kingdom,Serverless,2023,"Europe, Middle East, & Africa"
b6227986d03dcaa28c17,United States,Security,2020,North America
d8a402086a4059f0231b,United States,Cloud Operations,2023,North America
12614e1e5ec88defcea3,United States,Security,2022,North America
c88763d70a629db5862e,Singapore,Serverless,2023,Asia Pacific
8c69463cc64f47470b73,Switzerland,Dev Tools,2022,"Europe, Middle East, & Africa"
0cf3918dea9731853185,Brazil,Data,2023,Latin America
9e532c02daf9150cdffa,Brazil,Data,2021,Latin America
8e34503148741af2fbbf,Mexico,Serverless,2023,North America
fa7e0d13016afab24443,Spain,Machine Learning,2022,"Europe, Middle East, & Africa"
e2ec31b8275296cd5b4d,United States,Cloud Operations,2022,North America
38eaffd38b0f4ed0fe27,United States,Machine Learning,2021,North America
f2d6592f28e9056801dd,Netherlands,Serverless,2022,"Europe, Middle East, & Africa"
44bc7b0730df3cbb8b2a,Australia,Front-End Web & Mobile,2022,Asia Pacific
6f8edcea1b7ee5a7895a,Italy,Cloud Operations,2021,"Europe, Middle East, & Africa"
7da6cfe219a508070fb3,Brazil,Containers,2021,Latin America
127b07736b0572e7be33,Philippines,Containers,2021,Asia Pacific
bdd1995cf8c9be585216,Argentina,Serverless,2021,Latin America
6d0969bdcf1ea12526e7,Nigeria,Data,2020,"Europe, Middle East, & Africa"
540a81565869bd01a07d,Canada,Front-End Web & Mobile,2023,North America
3e9cfc26bd94187dc961,France,Cloud Operations,2021,"Europe, Middle East, & Africa"
b691d0825351f263af7a,Nigeria,Containers,2022,"Europe, Middle East, & Africa"
c04a010c930a2dc22dd2,United Kingdom,Security,2022,"Europe, Middle East, & Africa"
a906cabc357a59b3dba3,Philippines,Data,2021,Asia Pacific
1e226c80feb3a927f31e,United States,Security,2022,North America
88f2fb63948f7a866640,United Kingdom,Dev Tools,2022,"Europe, Middle East, & Africa"
da5af28aca112b53098a,United States,Security,2022,North America
de966896f42241068086,United States,Cloud Operations,2023,North America
13d7424423831c4c36fa,El Salvador,Containers,2023,North America
38985ed2edb3709f5327,Mexico,Front-End Web & Mobile,2024,North America
6161f20a2661884f12a7,Finland,Machine Learning,2020,"Europe, Middle East, & Africa"
4ff6d8d84e579dad60d2,Uruguay,Containers,2022,Latin America
f5a827fffb0c86678e56,Colombia,Containers,2023,Latin America
75dae0073d06e5df2308,Mexico,Machine Learning,2022,North America
cd583f31a377b294995f,Brazil,Security,2023,Latin America
f582418df889a78e36d4,Colombia,Serverless,2024,Latin America
d402d90863ad20449085,United States,Cloud Operations,2023,North America
1722ad3dd712e027d589,Poland,Security,2024,"Europe, Middle East, & Africa"
57567fdf28999f088ed4,Germany,Dev Tools,2023,"Europe, Middle East, & Africa"
fd23e5d3643f8f7f3058,Brazil,Game Tech,2020,Latin America
1e8f916ee546cd2081e6,United States,Networking & Content Delivery,2020,North America
cf8f7df293817840a6ab,Colombia,Front-End Web & Mobile,2023,Latin America
72f87912c0cc9375b046,Japan,Cloud Operations,2023,Asia Pacific
cb13a148feebb4e6229f,China,Cloud Operations,2023,Asia Pacific
a8a4713848cc153ec211,China,Cloud Operations,2024,Asia Pacific
bb85ebcb8fe29e71be96,United States,Security,2022,North America
568a974fc64f6d0e8de2,United States,Serverless,2021,North America
555b6c701271f2e13113,India,Network Content & Delivery,2022,Asia Pacific
f5d465987b8f7bd5ae62,India,Security,2022,Asia Pacific
07759c6cac1156c6c9ad,Peru,Serverless,2024,Latin America
0f98abf039aae31dc90d,India,Security,2024,Asia Pacific
0f23da5ea2bf8460478d,United Arab Emirates,Network Content & Delivery,2024,Asia Pacific
b5085f5ec551f4cb436d,Peru,Serverless,2024,Latin America
b1a230a80e9f59161186,Japan,Dev Tools,2024,Asia Pacific
15b390a6418b4a01ffec,Nigeria,Security,2022,"Europe, Middle East, & Africa"
dcda46581e00e80e71ba,Australia,Machine Learning,2024,Asia Pacific
c46b23a6b913b5a52974,India,Front-End Web & Mobile,2022,Asia Pacific
22b46304ca2c82edcdc7,Nigeria,Machine Learning,2022,"Europe, Middle East, & Africa"
b02ddd6fa7e763fc17b6,India,Security,2023,Asia Pacific
2f19831d2881ff40e33e,Japan,Cloud Operations,2024,Asia Pacific
6e868ce7444a5fc08a94,Thailand,Cloud Operations,2023,Asia Pacific
b6681501eafb0dd1a671,United States,Machine Learning,2024,North America
d5c330f7bda32593f065,India,Dev Tools,2021,Asia Pacific
4c6828de7b867910f649,India,Dev Tools,2022,Asia Pacific
fa07689c560fc561e35e,Kenya,Data,2023,"Europe, Middle East, & Africa"
ecaddb4ff13b85265bd1,Netherlands,Data,2020,"Europe, Middle East, & Africa"
afbd5cebba5ce3913971,Egypt,Machine Learning,2021,"Europe, Middle East, & Africa"
3bca0ed26d6497e31fe8,Brazil,Dev Tools,2021,Latin America
abcafee8fe8cd6ccc205,Norway,Cloud Operations,2020,"Europe, Middle East, & Africa"
b7c2490c11dad5c889ac,United Kingdom,Cloud Operations,2021,"Europe, Middle East, & Africa"
e34b708fb0a764c4aaa4,Thailand,Data,2022,Asia Pacific
1c7063bef84b71ef4863,Poland,Dev Tools,2022,"Europe, Middle East, & Africa"
5dfc8ebe96189b278225,Slovakia,Security,2022,"Europe, Middle East, & Africa"
e5962896ae4be5db26b1,India,Graviton Arm,2020,Asia Pacific
c140db3edce4e149cc1a,New Zealand,Serverless,2023,Asia Pacific
eee01ece08235be6fd73,Poland,Networking & Content Delivery,2021,"Europe, Middle East, & Africa"
cf12b98b7755a2dae65e,United States,Dev Tools,2023,North America
1ecc8e8fdef2a5b5014e,Japan,Cloud Operations,2023,Asia Pacific
2c773208ea861e8f8877,Colombia,Security,2023,Latin America
0857bde667c6b910ce29,Japan,Network Content & Delivery,2023,Asia Pacific
779f2fea60b4709fa43a,Myanmar,Containers,2022,Asia Pacific
16e959909b8698712c2f,United Kingdom,Machine Learning,2020,"Europe, Middle East, & Africa"
b8bee3d16048262eb2fb,Canada,Dev Tools,2022,North America
22aff4cda6ad8665f79c,Sri Lanka,Serverless,2022,Asia Pacific
0be6e5293cbe528dbb56,Sri Lanka,Serverless,2023,Asia Pacific
92de13ec97fc39fb9249,India,Serverless,2023,Asia Pacific
64c17327396f1e0c99f8,Philippines,Dev Tools,2022,Asia Pacific
3ecde0be2b2dea9ce660,Japan,Machine Learning,2024,Asia Pacific
638ef5746a9bd3b6607e,Japan,Dev Tools,2024,Asia Pacific
a130db14ce298b5a1be3,Japan,Machine Learning,2024,Asia Pacific
5f10a0d7be5ab459593a,India,Networking & Content Delivery,2022,Asia Pacific
8563d39596b80bb6ced5,Japan,Serverless,2023,Asia Pacific
e1b4c001df723935ab9d,Japan,Containers,2023,Asia Pacific
f36df25eb421e13eb1b5,Japan,Cloud Operations,2024,Asia Pacific
63a349bb6f82029e52dd,United States,Data,2021,North America
19276ffdde1c4eafcd9c,Nigeria,Serverless,2022,"Europe, Middle East, & Africa"
af352a10f227d04b1459,United States,Security,2024,North America
37710963d5313899ac54,United Kingdom,Machine Learning,2023,"Europe, Middle East, & Africa"
9757b91d0aef436536c3,Germany,Cloud Operations,2023,"Europe, Middle East, & Africa"
2390fbf40a6760f2a310,Turkey,Security,2022,"Europe, Middle East, & Africa"
962bb27959633d4563e3,Spain,Serverless,2022,"Europe, Middle East, & Africa"
78c7e7d73aa843e286b9,Cameroon,Containers,2024,"Europe, Middle East, & Africa"
e8c520033fa6d6c962a0,Nigeria,Cloud Operations,2024,"Europe, Middle East, & Africa"
33dfa2a7d07c232c8791,Sri Lanka,Security,2023,Asia Pacific
1fd18b729c702cda4313,Hong Kong,Machine Learning,2023,"Europe, Middle East, & Africa"
a13a9bd69d60f15d3834,United States,Cloud Operations,2023,North America
5cebdba515acaf39a785,Japan,Dev Tools,2022,Asia Pacific
61957942ab13b1c17ca8,Japan,Serverless,2022,Asia Pacific
ed9fbc83047e764134d6,Singapore,Serverless,2023,Asia Pacific
c7ac65e77a608c72656c,Taiwan,Network Content & Delivery,2020,Asia Pacific
56ddcef1d5336519724f,Nigeria,Security,2020,"Europe, Middle East, & Africa"
cd96e71e3bd0f9687467,Nigeria,Front-End Web & Mobile,2022,"Europe, Middle East, & Africa"
0ec768502c46dada13a5,China,Machine Learning,2024,Asia Pacific
f4d7d1a0dc71bb6d8fe6,Japan,Cloud Operations,2024,Asia Pacific
30fe657f7d2311aff1e6,Japan,Cloud Operations,2023,Asia Pacific
b91b2c994a9e0cba5520,Netherlands,Security,2022,"Europe, Middle East, & Africa"
3aea4f6e623155b37264,Sri Lanka,Serverless,2021,Asia Pacific
74cd30f7b5c68c7a405c,United States,Cloud Operations,2022,North America
854aceaef4dc0c751188,Ecuador,Serverless,2023,Latin America
f48f628f65518fc2bf20,Kenya,Serverless,2024,"Europe, Middle East, & Africa"
bbcf20394c1d9faf05ad,Kenya,Dev Tools,2022,"Europe, Middle East, & Africa"
efe8642035a4096982d3,Kenya,Security,2021,"Europe, Middle East, & Africa"
4434aad2362165eb186f,Taiwan,Security,2023,Asia Pacific
1e2ea6199908b26c9462,Vietnam,Containers,2022,Asia Pacific
6820ba6ec80450aac555,Bangladesh,Cloud Operations,2024,Asia Pacific
c603a36fd8d96ae8ddfa,Egypt,Game Tech,2022,"Europe, Middle East, & Africa"
34e94f6b693fca51952d,Egypt,Data,2021,"Europe, Middle East, & Africa"
aac4d7ccfdd9359f63b6,Sudan,Security,2022,"Europe, Middle East, & Africa"
53d99ca37f7698961446,Egypt,Dev Tools,2023,"Europe, Middle East, & Africa"
5e8d39273cc475e7cf75,Singapore,Containers,2023,Asia Pacific
4ae41c8e4d8205089fed,India,Machine Learning,2023,Asia Pacific
51128a488caefcbfdd05,China,Front-End Web & Mobile,2021,Asia Pacific
6ad40d7e715b4df1059a,Japan,Serverless,2023,Asia Pacific
49d8a62e003b10c3b03a,Japan,Network Content & Delivery,2022,Asia Pacific
58c13f3712199cdb4138,Japan,Containers,2024,Asia Pacific
8ef4bddbf44f8084c496,Japan,Containers,2023,Asia Pacific
e3d48b87188fe940865e,United States,Serverless,2023,North America
d98b7e3e8d9203922229,Japan,Containers,2024,Asia Pacific
263f0b5c4133d5d844bd,Canada,Front-End Web & Mobile,2023,North America
d251239b35670e83aeb1,United States,Front-End Web & Mobile,2021,North America
2fdcbe4c9178f5af436f,United States,Data,2020,North America
4f3da4da38be4df9fcae,India,Security,2022,Asia Pacific
5cc443a19d5116aa79ff,Armenia,Network Content & Delivery,2023,"Europe, Middle East, & Africa"
2357a1f91119a9aadd7d,United States,Network Content & Delivery,2024,North America
84f487da10bcf05e2e1d,Poland,Cloud Operations,2021,"Europe, Middle East, & Africa"
3ea413a7635d8fdbd590,Poland,Security,2023,"Europe, Middle East, & Africa"
4dbaa8cc7e5f1c3e7ae4,United States,Serverless,2021,North America
9fe3e4d25e38bbc6e5eb,Philippines,Data,2021,Asia Pacific
76cc54bee93d6ef71da8,United States,Serverless,2023,North America
e231e375a3c9505f0541,United States,Containers,2023,North America
ff8771905c3ca044359a,Sri Lanka,Security,2022,Asia Pacific
62517b6c793bb383f7e1,Sri Lanka,Serverless,2022,Asia Pacific
49454c169af0be61c269,United States,Machine Learning,2022,North America
16230244fa2fc4bbd3f0,India,Machine Learning,2021,Asia Pacific
02c8c22bd23b22eb7633,India,Machine Learning,2021,Asia Pacific
4e8b8b0e669373149e90,Ireland,Front-End Web & Mobile,2020,"Europe, Middle East, & Africa"
1df5068f5bf8d2c55cba,United States,Machine Learning,2023,North America
edf8f41e099441e78863,Sweden,Serverless,2020,"Europe, Middle East, & Africa"
25ee0633ee6a130bb21e,Sri Lanka,Containers,2022,Asia Pacific
099bc9b72ed72c75e98c,Nigeria,Cloud Operations,2023,"Europe, Middle East, & Africa"
5a6af9c941294406a0da,United Kingdom,Network Content & Delivery,2024,"Europe, Middle East, & Africa"
ead58a782430b622607f,United States,Serverless,2024,North America
5b9ae20bcf5c1ca261bf,France,Security,2020,"Europe, Middle East, & Africa"
2e93a2c21b5e840c8864,Brazil,Containers,2022,Latin America
dc4efd8e287631540e8b,United States,Cloud Operations,2023,North America
559c933b5110ecae928b,United Kingdom,Serverless,2023,"Europe, Middle East, & Africa"
9cbe4bbd70f1d48d68cf,Singapore,Security,2021,Asia Pacific
58fcbc921a120affae1f,China,Dev Tools,2022,Asia Pacific
e1168dfcaf368f91f149,Kenya,Storage,2022,"Europe, Middle East, & Africa"
b58441af2a4b330edd72,Indonesia,Networking & Content Delivery,2022,Asia Pacific
61c12d8aa5aa186b898b,Canada,Data,2023,North America
e1c502a269d9e7db100b,Philippines,Machine Learning,2023,Asia Pacific
7b8006d35550b1314611,Philippines,Dev Tools,2023,Asia Pacific
469ca18b9be042ec602c,Brazil,Cloud Operations,2021,Latin America
d67b99ee1da3f29c5f6d,United Kingdom,Network Content & Delivery,2023,"Europe, Middle East, & Africa"
4f94c30d295bd45ff3db,Hong Kong,Machine Learning,2021,"Europe, Middle East, & Africa"
71f578c7deb0f27fd583,Kenya,Dev Tools,2024,"Europe, Middle East, & Africa"
947fcd6f683ff24cf732,Sweden,Serverless,2020,"Europe, Middle East, & Africa"
e127052018bedf5284d6,New Zealand,Serverless,2024,Asia Pacific
7359f66dca57a080cf37,Peru,Serverless,2024,Latin America
3207ac24b0596267c397,United States,Networking & Content Delivery,2021,North America
c36230bc0c811a8fb82b,Canada,Dev Tools,2023,North America
9a4483eb0074b8c9161f,Singapore,Cloud Operations,2021,Asia Pacific
87ded9c15379c37ac72b,Sweden,Machine Learning,2023,"Europe, Middle East, & Africa"
a775aac3903a1da1cc87,Switzerland,Dev Tools,2022,"Europe, Middle East, & Africa"
016ab137eb7748b55914,Ghana,Cloud Operations,2022,"Europe, Middle East, & Africa"
d8963ed46fd7cf82402c,United Arab Emirates,Cloud Operations,2022,Asia Pacific
8e817fe9eef4e4049e9c,Belgium,Containers,2021,"Europe, Middle East, & Africa"
11ed932aa92842d1151f,Spain,Serverless,2024,"Europe, Middle East, & Africa"
847be5a4ce955934c799,United Kingdom,Serverless,2020,"Europe, Middle East, & Africa"
e9e5b2353c721d455d18,China,Cloud Operations,2021,Asia Pacific
72b2582a4b490f4afb16,Canada,Cloud Operations,2020,North America
3d91bbbee1428738fe4c,Romania,Cloud Operations,2023,"Europe, Middle East, & Africa"
193db9a65d60fd1b750c,Romania,Cloud Operations,2020,"Europe, Middle East, & Africa"
0df1e6c39038864412d3,Australia,Cloud Operations,2022,Asia Pacific
03b22afd64a8e2f07dab,Taiwan,Data,2021,Asia Pacific
0ea5414d65d5cb388961,Spain,Network Content & Delivery,2022,"Europe, Middle East, & Africa"
9f5cbf3e1c00b108d3f5,Peru,Data,2022,Latin America
b94106c94912819ffb47,Brazil,Dev Tools,2023,Latin America
dc9fbd0bdcb1342de77b,Peru,Data,2024,Latin America
434a56d421eb8e44cd4d,Brazil,Cloud Operations,2021,Latin America
4c88ed63f90ad00764c1,Brazil,Security,2023,Latin America
